# Constructed from biom file
#OTU ID	H2-A-B_ASD	H2-A-M_ASD	H2-A-T_ASD	H2-B-B_ASD	H2-B-M_ASD	H2-B-T_ASD	H2-C-B_ASD	H2-C-M_ASD	H2-C-T_ASD	H3-A-B_ASD	H3-A-M_ASD	H3-A-T_ASD	H3-B-B_ASD	H3-B-M_ASD	H3-B-T_ASD	H3-C-B_ASD	H3-C-M_ASD	H3-C-T_ASD	H4-A-B_ASD	H4-A-M_ASD	H4-A-T_ASD	H4-B-B_ASD	H4-B-M_ASD	H4-B-T_ASD	H4-C-B_ASD	H4-C-M_ASD	H4-C-T_ASD	H5-A-M_ASD	H5-B-B_ASD	H5-B-M_ASD	H5-B-T_ASD	H5-C-B_ASD	H5-C-T_ASD	H6-A-B_ASD	H6-A-M_ASD	H6-A-T_ASD	H6-B-B_ASD	H6-B-M_ASD	H6-C-B_ASD	H6-C-M_ASD	H6-C-T_ASD	H7-B-B_ASD	H7-B-M_ASD	H7-B-T_ASD	H7-C-M_ASD	H7-C-T_ASD
e60d02f6fbc060bddacbeb1bf480de10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	222.0	0.0	446.0	47.0	0.0	1025.0	205.0	100.0	580.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1887.0	0.0	0.0	0.0	0.0	0.0	0.0	340.0	158.0	0.0	445.0	0.0	440.0	0.0	0.0	0.0	0.0	0.0
9cc7e8360727fd9eea702627bba01924	391.0	0.0	0.0	0.0	0.0	148.0	0.0	591.0	747.0	0.0	147.0	151.0	0.0	0.0	0.0	0.0	178.0	0.0	0.0	182.0	0.0	0.0	0.0	107.0	0.0	0.0	0.0	58.0	0.0	168.0	0.0	0.0	383.0	199.0	0.0	0.0	0.0	548.0	82.0	227.0	233.0	362.0	233.0	169.0	273.0	341.0
2d6f5329127f07542d086a72cc814120	365.0	0.0	231.0	290.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	670.0	0.0	0.0	538.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	610.0	473.0	0.0	0.0	583.0	0.0	506.0	246.0	387.0	0.0	498.0	373.0	0.0	0.0	0.0	0.0	0.0	0.0
d921ea80d8eb7fa195efcc432e38473e	807.0	0.0	337.0	744.0	0.0	0.0	538.0	457.0	195.0	0.0	0.0	0.0	550.0	0.0	0.0	156.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1178.0	0.0	802.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c5b510829e5fe45370edbc9a8cbbbbfa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	417.0	0.0	348.0	276.0	199.0	0.0	0.0	0.0	0.0	195.0	0.0	193.0	0.0	0.0	0.0	0.0	355.0	264.0	218.0	0.0	280.0	178.0	0.0	271.0	512.0	311.0	201.0	226.0	162.0	503.0	0.0	322.0	239.0
18c7692d1660875245c536de38507aef	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	189.0	305.0	0.0	0.0	0.0	430.0	262.0	0.0	726.0	0.0	0.0	0.0	583.0	661.0	0.0	0.0	0.0	0.0	504.0	0.0	0.0	429.0	0.0	0.0	285.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	339.0	405.0	0.0	285.0
c3edfaa6a859dcabe6266ff2853b1ce9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	694.0	728.0	0.0	727.0	565.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	281.0	378.0	0.0	100.0	0.0	452.0	236.0	0.0	304.0	191.0	310.0	358.0
a1f5252d2ebbc3ee87f2558856b0c37a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	726.0	0.0	0.0	0.0	1462.0	1958.0	1142.0
4300f4956b6a6525e5f243ded3866f81	531.0	177.0	334.0	415.0	433.0	100.0	0.0	559.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	399.0	221.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	316.0	0.0	0.0	0.0	0.0	0.0	93.0	82.0	0.0	46.0	0.0	0.0	727.0	283.0	0.0	526.0	0.0
806ab85a1d670a49ce1533fd89fd2099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	220.0	0.0	332.0	0.0	0.0	331.0	0.0	0.0	281.0	720.0	769.0	0.0	0.0	549.0	0.0	0.0	475.0	467.0	534.0	432.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e2a0b8e0b97c69bea5feb20f60580b31	0.0	0.0	259.0	372.0	671.0	0.0	0.0	1134.0	0.0	0.0	0.0	0.0	0.0	787.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	322.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	477.0	0.0	0.0	177.0	634.0	226.0	0.0	0.0	0.0
9aa056341fc63358d7a501173f179469	0.0	0.0	0.0	1306.0	0.0	0.0	0.0	1117.0	0.0	0.0	0.0	0.0	0.0	493.0	1024.0	0.0	0.0	558.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	497.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
01c03244f8baaf0ef4719ccbdb29a99c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	658.0	459.0	310.0	1511.0	472.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	169.0	0.0	0.0	0.0	669.0	230.0	0.0	0.0	392.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0
585f851b9df89da0f09f01f559a9757b	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	238.0	298.0	0.0	156.0	235.0	972.0	1016.0	499.0	0.0	321.0	316.0	0.0	0.0	242.0	0.0	0.0	158.0	0.0	0.0	0.0	0.0	144.0	155.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0
90a7493410759cb0c4f1224d770c5d10	323.0	846.0	309.0	320.0	870.0	235.0	0.0	689.0	520.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	427.0	0.0	0.0	335.0	0.0
e0955ca7cd454e703ffaee2bd3d7932e	0.0	0.0	0.0	0.0	0.0	640.0	0.0	0.0	0.0	278.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	546.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3389.0	0.0	0.0	0.0	0.0
86e317cb8af98727b181fbdf31c4b578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	315.0	0.0	0.0	0.0	0.0	0.0	0.0	234.0	270.0	332.0	477.0	549.0	726.0	0.0	253.0	0.0	0.0	359.0	226.0	0.0	0.0	389.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	304.0	0.0	353.0
5a0c6bf21d7a14a2ced7c2fd9851e1ba	248.0	0.0	0.0	209.0	0.0	289.0	0.0	0.0	0.0	507.0	0.0	240.0	0.0	0.0	688.0	0.0	0.0	264.0	275.0	268.0	555.0	149.0	0.0	0.0	253.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	399.0	0.0	0.0	252.0	0.0	0.0
9409c55f3878e5c852226fed58860d7c	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	471.0	0.0	0.0	0.0	0.0	0.0	427.0	0.0	0.0	379.0	388.0	350.0	0.0	0.0	0.0	0.0	0.0	359.0	0.0	0.0	0.0	0.0	479.0	0.0	0.0	0.0	0.0	444.0	0.0	768.0	0.0	340.0	212.0	0.0	0.0	0.0	0.0	0.0
12dd0bc50b2af2086b0afd54b00d1483	0.0	0.0	247.0	0.0	0.0	0.0	0.0	0.0	291.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	267.0	0.0	0.0	164.0	0.0	0.0	0.0	263.0	0.0	0.0	533.0	683.0	246.0	0.0	0.0	348.0	173.0	0.0	0.0	300.0	331.0	249.0	474.0	0.0	0.0	0.0	0.0	0.0
0bc176061583438b9d66e91ec9c32560	0.0	497.0	435.0	0.0	0.0	435.0	0.0	0.0	0.0	0.0	0.0	0.0	806.0	0.0	361.0	632.0	0.0	0.0	0.0	0.0	0.0	407.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	566.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	426.0	0.0
034e09129d4b19f395f5a3db128229d4	0.0	0.0	200.0	0.0	181.0	194.0	0.0	284.0	0.0	0.0	0.0	0.0	0.0	385.0	302.0	218.0	253.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	374.0	0.0	0.0	0.0	0.0	0.0	126.0	0.0	365.0	310.0	145.0	309.0	0.0	0.0	0.0	269.0	402.0	0.0	0.0	162.0
57b32a1c06f6be08688519ade4f2a40c	0.0	633.0	0.0	0.0	0.0	0.0	0.0	0.0	503.0	28.0	0.0	0.0	183.0	0.0	433.0	0.0	208.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	286.0	0.0	576.0	160.0	0.0	0.0	241.0	0.0	0.0	455.0	0.0	0.0	0.0	0.0	642.0	105.0
4dd6686a518716fde88a947e0c60370f	0.0	0.0	0.0	0.0	511.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	717.0	0.0	0.0	216.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	339.0	0.0	0.0	531.0	0.0	0.0	909.0	0.0	590.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	443.0	0.0	0.0
10fc184a9f878684fc9c7978e8cd2e89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	257.0	239.0	0.0	216.0	0.0	40.0	0.0	0.0	348.0	209.0	200.0	0.0	358.0	0.0	0.0	0.0	89.0	330.0	580.0	0.0	0.0	114.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	132.0	224.0	391.0	202.0	296.0
c80ce7862e34cf02d2e6d57cefc7bb91	637.0	0.0	0.0	414.0	0.0	0.0	692.0	323.0	0.0	333.0	0.0	0.0	720.0	0.0	0.0	296.0	0.0	0.0	0.0	0.0	0.0	267.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	454.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
89ded7b605686fff35469435de27db95	0.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	462.0	0.0	0.0	0.0	110.0	757.0	0.0	0.0	366.0	151.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	284.0	0.0	503.0	217.0	0.0	326.0	277.0	0.0	218.0	0.0	0.0	0.0	182.0	0.0	0.0	0.0	0.0	112.0	0.0
22270d1625bf0c9bb05fc1ac6b36ddf1	658.0	0.0	0.0	506.0	252.0	162.0	363.0	284.0	161.0	0.0	0.0	0.0	0.0	0.0	0.0	137.0	0.0	0.0	78.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0	190.0	0.0	0.0	388.0	0.0	0.0	0.0	0.0	350.0	0.0	0.0	0.0	467.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
067cc6ff118e3cb6499df454dd7678bc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	232.0	453.0	0.0	249.0	0.0	0.0	0.0	0.0	286.0	1195.0	268.0	291.0	0.0	284.0	197.0	197.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	0.0	125.0	122.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a9e3208f65eb753832ece52c2dfd00f8	442.0	223.0	0.0	394.0	289.0	0.0	309.0	253.0	484.0	0.0	0.0	0.0	0.0	0.0	262.0	0.0	0.0	0.0	226.0	176.0	0.0	0.0	109.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	236.0	0.0	300.0	0.0	0.0	196.0
6f5e420e9a0958e47f0f36d149f5a6ac	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	514.0	565.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	475.0	513.0	899.0	0.0	0.0	0.0	0.0	516.0	346.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c934cb3ac920ff9bc70f54504f3c0dcf	29.0	291.0	0.0	0.0	0.0	232.0	0.0	107.0	515.0	0.0	0.0	478.0	0.0	967.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	165.0	0.0	0.0	0.0	0.0	0.0	0.0	634.0	180.0	0.0	0.0	0.0
c1927e7da0426bb7167ce2144f21ba81	400.0	207.0	255.0	0.0	0.0	75.0	307.0	364.0	430.0	0.0	0.0	0.0	0.0	519.0	233.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	363.0	0.0	0.0	0.0	0.0	0.0	0.0	153.0	0.0	0.0	0.0	311.0	0.0	0.0
06eeb541e4a3e5340c94f7c8cffdae92	379.0	532.0	0.0	0.0	0.0	273.0	0.0	0.0	671.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	260.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	610.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	598.0	0.0	0.0	255.0	0.0	0.0	0.0	0.0
aa652bbc8410fe9538c25a17332f8cc5	0.0	0.0	188.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	277.0	321.0	0.0	573.0	370.0	0.0	186.0	0.0	0.0	0.0	0.0	0.0	0.0	146.0	0.0	0.0	0.0	0.0	111.0	267.0	0.0	0.0	0.0	136.0	525.0	0.0	0.0	0.0	226.0	0.0	132.0	108.0	0.0	0.0	0.0	0.0
c82ff5d5b1e119591c050365f8c2c7dc	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	686.0	369.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	281.0	0.0	0.0	0.0	242.0	0.0	0.0	0.0	182.0	0.0	231.0	227.0	331.0	321.0	0.0	0.0	0.0	0.0	213.0	0.0	0.0	280.0	0.0	147.0
a011048861afde8c0e12338008d3f2cc	0.0	484.0	0.0	0.0	0.0	0.0	0.0	441.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	518.0	0.0	0.0	361.0	0.0	0.0	0.0	0.0	0.0	0.0	530.0	0.0	0.0	0.0	528.0	0.0	0.0	0.0	0.0	0.0	0.0	644.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3bfbad0f16f99e2566c7dfa18a92167d	114.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	174.0	0.0	0.0	0.0	699.0	0.0	0.0	1217.0	307.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	422.0	0.0	115.0	375.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
893c7fccffe97fff90415d6dad55c688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	356.0	0.0	0.0	0.0	0.0	430.0	0.0	417.0	0.0	303.0	386.0	0.0	595.0	610.0	294.0	0.0	0.0	0.0	0.0	0.0	0.0
73b2087609d9599a40bf822c0c68f01a	0.0	0.0	0.0	207.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	573.0	0.0	0.0	390.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	307.0	0.0	522.0	0.0	0.0	785.0	0.0	0.0	0.0	0.0	376.0	0.0	0.0	134.0	0.0	0.0	0.0	0.0
5e85477e5c1765e2d32d6662f15a56a8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	675.0	0.0	0.0	660.0	0.0	0.0	0.0	0.0	465.0	411.0	690.0	0.0	0.0	0.0	0.0	0.0	373.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
94bb7c1ac9d6058b689c3d6656830743	450.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	539.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140.0	0.0	0.0	0.0	0.0	815.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	856.0	0.0	0.0	0.0	0.0	180.0	267.0	0.0
3bd5f537bcda679001fbeb3f435e42f1	814.0	0.0	0.0	0.0	0.0	0.0	1061.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	101.0	236.0	0.0	0.0	0.0	0.0	0.0	409.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	618.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ca9332d9975b72d0e547ccc561b748e9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	457.0	0.0	0.0	354.0	0.0	118.0	0.0	0.0	0.0	0.0	0.0	160.0	297.0	164.0	0.0	0.0	0.0	331.0	0.0	232.0	447.0	95.0	416.0	163.0
1c8c122e5cfe326cc3cea393c57bd842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	537.0	0.0	0.0	0.0	656.0	0.0	0.0	0.0	0.0	629.0	314.0	337.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	258.0	0.0	494.0
f906f329bfbe624ec4ddbc48c15cf366	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	582.0	1085.0	0.0	0.0	1109.0	0.0	0.0	386.0	0.0	0.0	0.0	0.0	0.0
f14cf2dfeb9d6e41cb7c8f618689c730	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	226.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	145.0	256.0	0.0	163.0	813.0	0.0	0.0	386.0	384.0	539.0	0.0	249.0	0.0	0.0	0.0	0.0	0.0
9d9dbf1778ee19cd51976342b01254e3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	213.0	265.0	0.0	203.0	515.0	0.0	0.0	0.0	419.0	0.0	315.0	0.0	122.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	150.0	432.0	0.0	466.0
a5ff254a425554dc7736112e11b59ec5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	70.0	0.0	0.0	294.0	0.0	0.0	0.0	0.0	0.0	375.0	0.0	0.0	0.0	0.0	582.0	0.0	0.0	339.0	159.0	429.0	152.0	0.0	581.0	0.0	0.0	0.0
e47c232741576506d41886638217fc1f	0.0	790.0	0.0	0.0	350.0	504.0	0.0	331.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	877.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	214.0	0.0	0.0	0.0	0.0
2878ab53f771d6deb444452f1ce95a92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	313.0	0.0	363.0	0.0	0.0	0.0	0.0	0.0	371.0	0.0	0.0	112.0	943.0	100.0	277.0	501.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bf747cae34d81cf52d24e089f077b7cc	0.0	0.0	0.0	611.0	0.0	0.0	0.0	0.0	0.0	290.0	0.0	0.0	878.0	0.0	0.0	0.0	0.0	157.0	0.0	0.0	0.0	0.0	0.0	0.0	478.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	227.0	0.0	0.0	312.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
76687ec6a89b974f6a86d5f615ed6bda	0.0	0.0	0.0	0.0	0.0	0.0	126.0	299.0	610.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	411.0	412.0	214.0	137.0	338.0	0.0	0.0	181.0	0.0	174.0	0.0	0.0	0.0
0bf652d6accd8fa3ef54361ddb0313da	0.0	487.0	211.0	299.0	0.0	0.0	150.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	276.0	112.0	0.0	165.0	0.0	0.0	81.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	258.0	153.0	0.0	0.0	0.0	184.0	0.0	0.0	196.0	0.0	203.0	0.0
905497c3766d08ff7632e45056f05ad0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	529.0	0.0	0.0	0.0	0.0	0.0	266.0	312.0	0.0	0.0	379.0	0.0	0.0	0.0	0.0	264.0	558.0	0.0	0.0	0.0	0.0	192.0	0.0	0.0	210.0	0.0	159.0
d0fa5afc3ca7213d7f44a66b63258bde	0.0	0.0	0.0	0.0	0.0	0.0	0.0	644.0	0.0	0.0	0.0	0.0	632.0	0.0	0.0	245.0	0.0	0.0	0.0	0.0	0.0	243.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	902.0	0.0	0.0	0.0	0.0	0.0	197.0	0.0	0.0	0.0	0.0	0.0	0.0
a9cdcbe9b79767f9540b33b0d4be9f80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	363.0	0.0	0.0	0.0	0.0	0.0	0.0	724.0	0.0	0.0	0.0	575.0	602.0	0.0	0.0	378.0	199.0	0.0	0.0	0.0	0.0
0b47d229031891e2bccfb256c330b496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	590.0	0.0	813.0	0.0	0.0	238.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	564.0	0.0	296.0	0.0	312.0
a594cb73eee8422e6dc9bd8f58ef31da	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	969.0	638.0	0.0	561.0	631.0	0.0	0.0	0.0	0.0	0.0	0.0
4495b91df218c99e03c814028553a01c	27.0	0.0	0.0	0.0	0.0	105.0	0.0	98.0	79.0	0.0	0.0	0.0	273.0	0.0	0.0	206.0	317.0	0.0	613.0	227.0	270.0	206.0	261.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
27abe59d6da4ea19b35f550277a9bca0	0.0	0.0	0.0	0.0	184.0	0.0	0.0	0.0	0.0	114.0	197.0	0.0	0.0	299.0	133.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	353.0	0.0	0.0	0.0	0.0	244.0	0.0	409.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	206.0	336.0	0.0	285.0	0.0
ff0b3b65f557fd305399f83d7ca43331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	325.0	109.0	314.0	482.0	710.0	131.0	301.0	319.0	0.0	0.0	0.0	0.0	0.0
f5561866fe9a090c0486c10424aceef2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	205.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	301.0	0.0	0.0	0.0	0.0	0.0	0.0	237.0	857.0	533.0	224.0	381.0
cff960289f5cd629781106f1e0133999	0.0	591.0	374.0	272.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	292.0	239.0	0.0	331.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0	231.0	215.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fd519c2e65680ae2f7d2bc279a2a003b	0.0	0.0	0.0	0.0	0.0	0.0	119.0	0.0	0.0	0.0	153.0	0.0	0.0	306.0	0.0	192.0	0.0	179.0	0.0	0.0	246.0	0.0	224.0	0.0	0.0	263.0	0.0	0.0	0.0	393.0	0.0	0.0	0.0	0.0	0.0	270.0	0.0	0.0	0.0	0.0	0.0	301.0	0.0	0.0	0.0	0.0
