"Plot Title: SG3_Bottom"
"#","Date Time, GMT-03:00","Temp, °F (LGR S/N: 20580740, SEN S/N: 20580740)","RH, % (LGR S/N: 20580740, SEN S/N: 20580740)"
413,04/03/19 07:49:27 AM,58.541,78.663
414,04/03/19 08:19:27 AM,59.142,78.707
415,04/03/19 08:49:27 AM,60.818,78.822
416,04/03/19 09:19:27 AM,63.903,78.738
417,04/03/19 09:49:27 AM,66.772,78.821
418,04/03/19 10:19:27 AM,72.523,78.952
419,04/03/19 10:49:27 AM,76.419,79.979
420,04/03/19 11:19:27 AM,82.841,79.745
421,04/03/19 11:49:27 AM,84.542,80.291
422,04/03/19 12:19:27 PM,84.587,80.704
423,04/03/19 12:49:27 PM,85.082,80.208
424,04/03/19 01:19:27 PM,84.452,80.426
425,04/03/19 01:49:27 PM,85.127,79.835
426,04/03/19 02:19:27 PM,86.346,79.800
427,04/03/19 02:49:27 PM,86.891,79.804
428,04/03/19 03:19:27 PM,83.511,80.201
429,04/03/19 03:49:27 PM,86.482,79.171
430,04/03/19 04:19:27 PM,85.894,79.572
431,04/03/19 04:49:27 PM,86.754,78.967
432,04/03/19 05:19:27 PM,84.722,78.824
433,04/03/19 05:49:27 PM,85.939,78.522
434,04/03/19 06:19:27 PM,84.407,78.642
435,04/03/19 06:49:27 PM,80.272,79.390
436,04/03/19 07:19:27 PM,76.419,79.635
437,04/03/19 07:49:27 PM,74.770,79.156
438,04/03/19 08:19:27 PM,71.060,79.323
439,04/03/19 08:49:27 PM,69.942,78.851
440,04/03/19 09:19:27 PM,68.614,78.668
441,04/03/19 09:49:27 PM,67.842,78.323
442,04/03/19 10:19:27 PM,66.857,78.293
443,04/03/19 10:49:27 PM,66.258,78.167
444,04/03/19 11:19:27 PM,65.658,78.154
445,04/03/19 11:49:27 PM,65.188,78.099
446,04/04/19 12:19:27 AM,64.418,78.235
447,04/04/19 12:49:27 AM,64.503,78.217
448,04/04/19 01:19:27 AM,65.145,78.123
449,04/04/19 01:49:27 AM,65.316,78.171
450,04/04/19 02:19:27 AM,65.745,78.192
451,04/04/19 02:49:27 AM,65.916,78.297
452,04/04/19 03:19:27 AM,66.000,78.363
453,04/04/19 03:49:27 AM,65.788,78.367
454,04/04/19 04:19:27 AM,65.574,78.370
455,04/04/19 04:49:27 AM,65.615,78.319
456,04/04/19 05:19:27 AM,64.632,78.401
457,04/04/19 05:49:27 AM,64.332,78.282
458,04/04/19 06:19:27 AM,64.117,78.313
459,04/04/19 06:49:27 AM,63.518,78.327
460,04/04/19 07:19:27 AM,63.090,78.305
461,04/04/19 07:49:27 AM,62.962,78.290
462,04/04/19 08:19:27 AM,63.819,78.278
463,04/04/19 08:49:27 AM,68.227,78.112
464,04/04/19 09:19:27 AM,73.040,78.383
465,04/04/19 09:49:27 AM,75.074,79.191
466,04/04/19 10:19:27 AM,76.332,79.453
467,04/04/19 10:49:27 AM,81.111,78.849
468,04/04/19 11:19:27 AM,87.391,78.981
469,04/04/19 11:49:27 AM,87.118,79.859
470,04/04/19 12:19:27 PM,89.915,79.975
471,04/04/19 12:49:27 PM,91.963,80.092
472,04/04/19 01:19:27 PM,92.244,79.977
473,04/04/19 01:49:27 PM,92.010,80.039
474,04/04/19 02:19:27 PM,93.659,79.753
475,04/04/19 02:49:27 PM,93.045,79.861
476,04/04/19 03:19:27 PM,93.612,79.748
477,04/04/19 03:49:27 PM,92.057,79.452
478,04/04/19 04:19:27 PM,89.731,79.954
479,04/04/19 04:49:27 PM,87.073,79.678
480,04/04/19 05:19:27 PM,85.532,79.209
481,04/04/19 05:49:27 PM,84.587,78.926
482,04/04/19 06:19:27 PM,82.085,79.106
483,04/04/19 06:49:27 PM,78.953,79.584
484,04/04/19 07:19:27 PM,74.683,79.633
485,04/04/19 07:49:27 PM,71.791,79.266
486,04/04/19 08:19:27 PM,70.372,78.816
